,url,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,global_subjectivity,global_sentiment_polarity,title_subjectivity,title_sentiment_polarity,data_channel_is_politics,data_channel_is_business,data_channel_is_living,data_channel_is_style,data_channel_is_entertainment,data_channel_is_other,likes
165,http://www.huffingtonpost.ca/2015/09/28/entrepreneur-enters-hands-free-hoverboard-market-engulfed-in-patent-war_n_8207232.html,11,583,0.0291595197256,0.896155899626,0.0291595197256,283,48,7,0,5.30188679245,1,0,0,0,0,0,0,0,0.275412425412,0.0338174213174,0.0,0.0,0,1,0,0,0,0,248
166,http://www.huffingtonpost.ca/2015/09/28/former-child-star-daniel-pintauro_n_8208856.html,9,819,0.003663003663,0.884918895221,0.003663003663,295,45,6,0,4.56288156288,1,0,0,0,0,0,0,0,0.368744881245,0.125143325143,0.35,-0.2,0,0,0,0,0,1,184
167,http://www.huffingtonpost.ca/2015/09/28/frances-bean-cobain-secretly-marries_n_8209078.html,10,1444,0.00761772853186,0.878578024007,0.00761772853186,312,49,6,0,4.99861495845,1,0,0,0,0,0,0,0,0.450788869765,0.170984587701,0.65,0.05,0,0,0,0,0,1,47
168,http://www.huffingtonpost.ca/2015/09/28/girl-under-over-water_n_8209334.html,9,199,0.0150753768844,0.885819521179,0.0150753768844,303,48,6,0,4.4472361809,1,0,0,0,0,0,0,0,0.383585858586,0.0642887205387,0.0,0.0,0,0,1,0,0,0,165
169,http://www.huffingtonpost.ca/2015/09/28/h-m-owned-london-based-brand-cos-comes-to-canada_n_8210074.html,12,1808,0.0204646017699,0.889661399549,0.0204646017699,281,48,7,0,5.07024336283,1,0,0,0,0,0,0,0,0.467133055624,0.1756350908,0.5,0.5,0,1,0,0,0,0,95
170,http://www.huffingtonpost.ca/2015/09/28/healthcare-canada-election_n_8195816.html,10,775,0.00258064516129,0.87926215763,0.00258064516129,314,43,6,0,5.92129032258,1,0,0,0,0,0,0,0,0.31450617284,-0.0462041045374,0.2,0.2,0,0,1,0,0,0,317
171,http://www.huffingtonpost.ca/2015/09/28/housing-affordability-canada_n_8112484.html,10,716,0.0251396648045,0.895153985507,0.0251396648045,290,49,7,0,5.05726256983,1,0,0,0,0,0,0,0,0.460515532685,0.117645797599,0.45,0.1,0,1,0,0,0,0,450
172,http://www.huffingtonpost.ca/2015/09/28/ikea-hack-kids-bed_n_8210252.html,9,635,0.00629921259843,0.878787878788,0.00629921259843,283,29,12,0,4.47874015748,1,0,0,0,0,0,0,0,0.621626984127,0.397009099617,0.75,0.75,0,0,0,0,0,1,2200
173,http://www.huffingtonpost.ca/2015/09/28/james-conway-sex-offender-abbotsford_n_8209600.html,8,2027,0.0113468179576,0.879459320729,0.0113468179576,302,50,10,0,4.76073014307,1,0,0,0,0,0,0,0,0.284072987944,-0.0230919797049,0.9,0.5,0,0,0,0,0,1,571
174,http://www.huffingtonpost.ca/2015/09/28/justin-trudeau-munk-debate-defend-dad_n_8211238.html,11,496,0.0302419354839,0.892118863049,0.0302419354839,301,48,8,0,5.23588709677,1,0,0,0,0,0,0,0,0.393333333333,0.0641666666667,0.0,0.0,1,0,0,0,0,0,2106
175,http://www.huffingtonpost.ca/2015/09/28/kale-salad-moving_n_8208812.html,12,704,0.0255681818182,0.884732824427,0.0255681818182,293,46,7,0,4.57528409091,1,0,0,0,0,0,0,0,0.449999599166,0.15487333654,0.888888888889,0.5,0,0,1,0,0,0,10
176,http://www.huffingtonpost.ca/2015/09/28/kanya-sesser-model-without-legs_n_8209162.html,12,1616,0.00123762376238,0.888818027211,0.00123762376238,308,50,6,0,4.80816831683,1,0,0,0,0,0,0,0,0.567174492174,0.202326839827,1.0,0.5,0,0,0,1,0,0,6
177,http://www.huffingtonpost.ca/2015/09/28/kids-room-decor-ideas_n_8210048.html,10,648,0.0216049382716,0.883404255319,0.0216049382716,298,45,7,0,4.39351851852,1,0,0,0,0,0,0,0,0.582023809524,0.32689484127,0.85,0.7,0,0,0,0,0,1,138
178,http://www.huffingtonpost.ca/2015/09/28/man-bun-bald_n_8208218.html,9,469,0.00426439232409,0.879562043796,0.00426439232409,296,47,6,0,4.83582089552,1,0,0,0,0,0,0,0,0.583946014303,0.28714678179,0.0,0.0,0,0,0,1,0,0,813
179,http://www.huffingtonpost.ca/2015/09/28/marital-distress-ghrelin-food_n_8208936.html,13,550,0.0127272727273,0.888175182482,0.0127272727273,287,32,14,0,5.20545454545,1,0,0,0,0,0,0,0,0.555293410293,0.121242784993,0.6,-0.4,0,0,1,0,0,0,58
180,http://www.huffingtonpost.ca/2015/09/28/mary-kate-ashley-olsen-intern_n_8210250.html,10,198,0.020202020202,0.884803921569,0.020202020202,305,51,6,0,5.17171717172,1,0,0,0,0,0,0,0,0.120833333333,0.0229166666667,0.0,0.0,0,0,0,1,0,0,14
181,http://www.huffingtonpost.ca/2015/09/28/michael-burgess-dead_n_8211336.html,7,376,0.031914893617,0.887537993921,0.031914893617,282,45,8,0,4.93617021277,1,0,0,0,0,0,0,0,0.406140350877,0.211403508772,0.4,-0.2,0,0,1,0,0,0,1060
182,http://www.huffingtonpost.ca/2015/09/28/munk-leaders-debate-harper-trudeau-battle-over-bill-to-revoke-citizenship_n_8211410.html,11,537,0.0223463687151,0.900722021661,0.0223463687151,290,47,9,0,5.18621973929,1,0,0,0,0,0,0,0,0.342532242063,0.0434722222222,0.0,0.0,1,0,0,0,0,0,142
183,http://www.huffingtonpost.ca/2015/09/28/nova-scotia-school-board-bans-dances-for-middle-schoolers-move-draws-criticism_n_8208264.html,9,214,0.0140186915888,0.888888888889,0.0140186915888,282,47,8,0,5.18224299065,1,0,0,0,0,0,0,0,0.328474747475,0.126373737374,0.0,0.0,0,0,0,0,0,1,312
184,http://www.huffingtonpost.ca/2015/09/28/paulina-gretzky-dustin-johnson-instagram_n_8207984.html,10,1530,0.000653594771242,0.88282150718,0.000653594771242,297,50,6,0,5.22156862745,1,0,0,0,0,0,0,0,0.359657630729,0.078397602728,1.0,0.5,0,0,0,1,0,0,2
185,http://www.huffingtonpost.ca/2015/09/28/puppy-takes-bath-alone_n_8208340.html,7,442,0.0113122171946,0.875160324925,0.0113122171946,293,45,6,0,4.28733031674,1,0,0,0,0,0,0,0,0.468336591724,0.0958862821766,0.5,0.3,0,0,1,0,0,0,276
186,http://www.huffingtonpost.ca/2015/09/28/quebec-campaign-gets-nasty-but-election-ad-wars-still-muted-in-rest-of-canada_n_8205878.html,11,762,0.0275590551181,0.897100857493,0.0275590551181,291,47,9,0,5.33070866142,1,0,0,0,0,0,0,0,0.350345040264,0.0387538984313,0.0,0.0,1,0,0,0,0,0,665
187,http://www.huffingtonpost.ca/2015/09/28/raffi-twitter-munk-debate_n_8211436.html,10,206,0.0242718446602,0.884897360704,0.0242718446602,336,47,8,0,5.61165048544,1,0,0,0,0,0,0,0,0.436394557823,-0.0157570603999,0.214285714286,-0.0714285714286,1,0,0,0,0,0,358
188,http://www.huffingtonpost.ca/2015/09/28/red-lobster-healthy_n_8208180.html,6,1463,0.0225563909774,0.885667903525,0.0225563909774,273,29,7,0,4.83595352016,1,0,0,0,0,0,0,0,0.501421235161,0.16612595038,0.0,0.0,0,0,1,0,0,0,44
189,http://www.huffingtonpost.ca/2015/09/28/stephanie-cadieux_n_8211364.html,12,547,0.0164533820841,0.897917277794,0.0164533820841,285,47,8,0,5.10054844607,1,0,0,0,0,0,0,0,0.411423761424,0.0759579926247,0.0,0.0,0,0,0,0,0,1,125
190,http://www.huffingtonpost.ca/2015/09/28/stephen-harper-job-creation_n_8208714.html,12,656,0.0121951219512,0.890393779784,0.0121951219512,289,49,7,0,5.07317073171,1,0,0,0,0,0,0,0,0.583704229798,0.0808540764791,0.625,-0.375,0,1,0,0,0,0,1376
191,http://www.huffingtonpost.ca/2015/09/28/the-dress-halloween-costume_n_8207932.html,11,940,0.013829787234,0.876670484918,0.013829787234,307,50,6,0,4.56808510638,1,0,0,0,0,0,0,0,0.428199725308,0.1407401576,1.0,0.5,0,0,0,1,0,0,69
192,http://www.huffingtonpost.ca/2015/09/28/toddler-halloween-costumes-ideas_n_7033878.html,7,1024,0.029296875,0.884089035449,0.029296875,323,45,7,0,4.8916015625,1,0,0,0,0,0,0,0,0.586581541219,0.2040390585,1.0,0.5,0,0,0,0,0,1,191
193,http://www.huffingtonpost.ca/2015/09/28/twitter-campaign-steers-olympian-meaghan-mikkelson-to-name-baby-calder_n_8209230.html,9,419,0.00954653937947,0.89071680376,0.00954653937947,290,48,7,0,4.91885441527,1,0,0,0,0,0,0,0,0.364666666667,0.0647424242424,0.0,0.0,0,0,0,0,0,1,24
194,http://www.huffingtonpost.ca/2015/09/28/vaughan-crash-neville-lake_n_8209066.html,12,242,0.0206611570248,0.889429763561,0.0206611570248,277,46,6,0,4.93388429752,1,0,0,0,0,0,0,0,0.577272727273,-0.0681818181818,0.0,0.0,0,0,0,0,0,1,459
195,http://www.huffingtonpost.ca/2015/09/28/watch-munk-leaders-debate-2015-livestream_n_8208668.html,10,159,0.0377358490566,0.884615384615,0.0377358490566,300,46,7,0,5.21383647799,1,0,0,0,0,0,0,0,0.311728395062,-0.0333333333333,0.125,-0.125,1,0,0,0,0,0,229
196,http://www.huffingtonpost.ca/2015/09/29/aids-group-tinder-billboard-stis-la_n_8213982.html,12,690,0.0159420289855,0.896066746126,0.0159420289855,289,48,7,0,4.95072463768,0,1,0,0,0,0,0,0,0.515076096743,0.0844170541393,0.1,0.2,0,1,0,0,0,0,36
197,http://www.huffingtonpost.ca/2015/09/29/air-canada-plane-halifax_n_8217480.html,14,329,0.048632218845,0.896255060729,0.048632218845,287,47,7,0,4.79027355623,0,1,0,0,0,0,0,0,0.427144522145,0.06831002331,0.0,0.0,0,0,0,0,0,1,2
198,http://www.huffingtonpost.ca/2015/09/29/alberta-s-notley-tries-to-clarify-her-feelings-about-mulcair-s-climate-plan_n_8217274.html,11,7001,0.00185687758892,0.885754484699,0.00185687758892,291,47,9,0,5.07541779746,0,1,0,0,0,0,0,0,0.328922323651,0.0850508056758,0.4,-0.1,1,0,0,0,0,0,54
199,http://www.huffingtonpost.ca/2015/09/29/audience-there-but-not-money-cbc-ceo-disputes-harper-comment-over-funding_n_8216560.html,10,7031,0.0018489546295,0.88578781144,0.0018489546295,282,48,8,0,5.06371782108,0,1,0,0,0,0,0,0,0.311721813725,0.0676512896825,0.0,0.0,0,1,0,0,0,0,603
200,http://www.huffingtonpost.ca/2015/09/29/baby-pope-francis_n_8214628.html,9,894,0.00671140939597,0.881805851579,0.00671140939597,313,51,6,0,4.76845637584,0,1,0,0,0,0,0,0,0.310164141414,0.166745580808,1.0,0.5,0,0,0,0,0,1,36
201,http://www.huffingtonpost.ca/2015/09/29/barf-bag-united-airlines_n_8215872.html,9,1544,0.0200777202073,0.893045867681,0.0200777202073,294,51,11,0,5.10168393782,0,1,0,0,0,0,0,0,0.410756182885,0.0856248196248,0.55,0.35,0,0,0,0,0,1,68
202,http://www.huffingtonpost.ca/2015/09/29/beyonce-triple-denim_n_8215842.html,10,169,0.0295857988166,0.878787878788,0.0295857988166,305,49,6,0,5.04142011834,0,1,0,0,0,0,0,0,0.561666666667,0.045,0.0,0.0,0,0,0,1,0,0,11
203,http://www.huffingtonpost.ca/2015/09/29/bill-c-24-trudeau-conservative-attack-ad-munk_n_8216700.html,13,649,0.0138674884438,0.892697073557,0.0138674884438,318,52,8,0,4.84129429892,0,1,0,0,0,0,0,0,0.368333333333,-0.0258333333333,0.0,0.0,1,0,0,0,0,0,271
204,http://www.huffingtonpost.ca/2015/09/29/bill-c24-debate-citizenship-harper-trudeau_n_8211874.html,11,819,0.017094017094,0.900911854103,0.017094017094,284,45,9,0,4.93772893773,0,1,0,0,0,0,0,0,0.389329233377,0.0456618337571,0.0,0.0,1,0,0,0,0,0,599
205,http://www.huffingtonpost.ca/2015/09/29/body-of-missing-canadian-skier-found-35-years-later-in-alps_n_8213908.html,11,330,0.0212121212121,0.893267651888,0.0212121212121,271,45,8,0,4.5303030303,0,1,0,0,0,0,0,0,0.399637681159,0.0380434782609,0.025,-0.1,0,0,0,0,0,1,15
206,http://www.huffingtonpost.ca/2015/09/29/burmese-python-jeans-florida_n_8217604.html,12,211,0.042654028436,0.886762360447,0.042654028436,296,49,8,0,4.9336492891,0,1,0,0,0,0,0,0,0.479487179487,0.0467948717949,0.0,0.0,0,0,0,0,0,1,45
207,http://www.huffingtonpost.ca/2015/09/29/canada-election-security-safe_n_8039394.html,12,1781,0.0224592925323,0.89198571712,0.0224592925323,324,51,10,0,4.66030320045,0,1,0,0,0,0,0,0,0.436753618435,0.0297114215751,0.3,0.0681818181818,1,0,0,0,0,0,3629
208,http://www.huffingtonpost.ca/2015/09/29/cat-shuts-up-dog_n_8214980.html,10,408,0.0343137254902,0.879916317992,0.0343137254902,292,49,6,0,4.76960784314,0,1,0,0,0,0,0,0,0.375416065416,0.192356301106,0.0,0.0,0,0,1,0,0,0,54
209,http://www.huffingtonpost.ca/2015/09/29/cathriona-white-dead_n_8215600.html,7,288,0.0173611111111,0.88906581741,0.0173611111111,292,49,6,0,5.53472222222,0,1,0,0,0,0,0,0,0.415099268548,0.0938871473354,0.2,-0.1,0,0,1,0,0,0,3
210,http://www.huffingtonpost.ca/2015/09/29/cheaper-by-the-dozen-cast-now_n_8197962.html,9,951,0.0115667718191,0.883969465649,0.0115667718191,316,47,7,0,4.50788643533,0,1,0,0,0,0,0,0,0.4875,0.152170138889,0.0,0.0,0,0,0,0,0,1,34
211,http://www.huffingtonpost.ca/2015/09/29/child-care-subsidy_n_8178184.html,16,1873,0.018686599039,0.875462837533,0.018686599039,307,45,7,0,4.90656700481,0,1,0,0,0,0,0,0,0.450666833167,0.0533308358308,0.0,0.0,0,0,0,0,0,1,104
212,http://www.huffingtonpost.ca/2015/09/29/christopher-hiscock_n_8216288.html,11,629,0.0190779014308,0.88682581786,0.0190779014308,280,47,7,0,4.39109697933,0,1,0,0,0,0,0,0,0.478015873016,0.129722222222,0.0,0.0,0,0,0,0,0,1,418
213,http://www.huffingtonpost.ca/2015/09/29/debate-was-leaders-job-interview-for-position-of-international-statesman_n_8212208.html,13,816,0.0355392156863,0.90093868584,0.0355392156863,301,47,10,0,5.04901960784,0,1,0,0,0,0,0,0,0.386208958469,0.0937105892585,0.0625,-0.0625,1,0,0,0,0,0,12
214,http://www.huffingtonpost.ca/2015/09/29/derek-saretzky-accused-in-death-of-girl-and-dad-out-of-hospital-back-in-jail_n_8211452.html,15,852,0.00821596244131,0.89784649365,0.00821596244131,281,49,8,0,5.29225352113,0,1,0,0,0,0,0,0,0.296208112875,0.111984126984,0.0,-0.05,0,0,0,0,0,1,99
215,http://www.huffingtonpost.ca/2015/09/29/duceppe-says-ndp-must-agree-federal-companies-in-quebec-should-be-under-bill-101_n_8215568.html,8,6780,0.000884955752212,0.885617760618,0.000884955752212,293,45,9,0,5.09542772861,0,1,0,0,0,0,0,0,0.313368205868,0.0697922679173,0.0,0.0,1,0,0,0,0,0,21
216,http://www.huffingtonpost.ca/2015/09/29/edmonton-senior-claims-mailbox-victory-over-canada-post_n_8211534.html,8,324,0.0246913580247,0.880496054115,0.0246913580247,285,45,8,0,4.47530864198,0,1,0,0,0,0,0,0,0.481142167012,0.227035886818,0.0,0.0,0,0,0,0,0,1,110
217,http://www.huffingtonpost.ca/2015/09/29/election-prediction-market-sauder_n_8214902.html,9,648,0.0138888888889,0.891714735186,0.0138888888889,285,49,7,0,4.88117283951,0,1,0,0,0,0,0,0,0.519120879121,0.311456043956,0.4,0.8,0,1,0,0,0,0,262
218,http://www.huffingtonpost.ca/2015/09/29/elementary-teachers-union-says-it-s-read-to-resume-contract-negotiations_n_8217452.html,8,1144,0.00611888111888,0.88045427376,0.00611888111888,292,51,8,0,4.75087412587,0,1,0,0,0,0,0,0,0.580742963085,0.151000214624,0.7,0.25,1,0,0,0,0,0,2
219,http://www.huffingtonpost.ca/2015/09/29/george-and-amal-anniversa_n_8214316.html,9,184,0.0108695652174,0.883424408015,0.0108695652174,292,50,6,0,4.95652173913,0,1,0,0,0,0,0,0,0.570666666667,0.225238095238,0.541666666667,0.3,0,0,1,0,0,0,24
220,http://www.huffingtonpost.ca/2015/09/29/google-unveils-two-new-smartphones-as-tech-market-pushes-iphone-alternatives_n_8217066.html,10,894,0.0111856823266,0.88058373376,0.0111856823266,290,48,7,0,5.19351230425,0,1,0,0,0,0,0,0,0.438627602556,0.160426716141,0.454545454545,0.136363636364,0,1,0,0,0,0,12
221,http://www.huffingtonpost.ca/2015/09/29/groups-want-government-to-create-and-fund-alberta-wellness-foundation_n_8215956.html,10,453,0.0132450331126,0.898299319728,0.0132450331126,291,45,8,0,5.33112582781,0,1,0,0,0,0,0,0,0.387532467532,0.0549771524772,0.0,0.0,0,0,0,0,0,1,19
222,http://www.huffingtonpost.ca/2015/09/29/harper-obama-keystone-munk-debate_n_8211594.html,9,587,0.00511073253833,0.89721686415,0.00511073253833,302,54,9,0,5.17887563884,0,1,0,0,0,0,0,0,0.422255205112,0.133370439085,0.75,0.8,1,0,0,0,0,0,567
223,http://www.huffingtonpost.ca/2015/09/29/hm-suing-forever-21_n_8215116.html,9,2048,0.02978515625,0.892398895566,0.02978515625,300,46,6,0,4.99609375,0,1,0,0,0,0,0,0,0.421557117581,0.0993005789391,0.0,0.0,0,0,0,1,0,0,40
224,http://www.huffingtonpost.ca/2015/09/29/ikea-fashion-show_n_8216000.html,8,641,0.0140405616225,0.881067961165,0.0140405616225,308,50,6,0,4.75507020281,0,1,0,0,0,0,0,0,0.558716530383,0.329740390011,0.0,0.0,0,0,0,1,0,0,206
225,http://www.huffingtonpost.ca/2015/09/29/investigation-deems-alberta-rcmp-justified-in-shooting-man-in-front-of-bank_n_8215138.html,8,1864,0.00590128755365,0.852185745875,0.00590128755365,283,48,8,0,5.26931330472,0,1,0,0,0,0,0,0,0.329596560847,0.0699657640834,0.9,0.4,0,0,0,0,0,1,14
226,http://www.huffingtonpost.ca/2015/09/29/justin-bieber-complex-magazine_n_8214444.html,10,5563,0.0293007370124,0.889093193589,0.0293007370124,301,48,6,0,4.84900233687,0,1,0,0,0,0,0,0,0.409043596572,0.074406997892,0.4,-0.3,0,0,0,1,0,0,8
227,http://www.huffingtonpost.ca/2015/09/29/kitten-wheelchair-video_n_8217134.html,9,227,0.0308370044053,0.884241971621,0.0308370044053,297,45,11,0,4.88986784141,0,1,0,0,0,0,0,0,0.355797101449,0.106884057971,0.0,0.0,0,0,0,0,0,1,285
228,http://www.huffingtonpost.ca/2015/09/29/liberal-candidate-accuses-privy-council-office-defence-of-meddling-in-campaign_n_8216070.html,12,1180,0.00932203389831,0.902861130495,0.00932203389831,283,45,9,0,5.00423728814,0,1,0,0,0,0,0,0,0.294288720539,0.0220875420875,0.0,0.0,1,0,0,0,0,0,124
229,http://www.huffingtonpost.ca/2015/09/29/lucky-raffle-winner-could-get-toronto-restaurant-for-just-150_n_8211418.html,10,193,0.0,0.879262672811,0.0,276,48,8,0,4.62176165803,0,1,0,0,0,0,0,0,0.535606060606,0.28110516934,0.833333333333,0.333333333333,0,1,0,0,0,0,71
230,http://www.huffingtonpost.ca/2015/09/29/lululemon-leggings-hugs_n_8215398.html,8,198,0.020202020202,0.883304940375,0.020202020202,298,50,7,0,4.91919191919,0,1,0,0,0,0,0,0,0.458391608392,0.253671328671,0.454545454545,0.136363636364,0,0,0,1,0,0,44
231,http://www.huffingtonpost.ca/2015/09/29/making-coca-cola-at-home-keurig-turns-to-cold-beverages-with-new-machine_n_8213318.html,10,576,0.0121527777778,0.88962406015,0.0121527777778,273,46,7,0,4.64930555556,0,1,0,0,0,0,0,0,0.396166649888,-0.00933236014631,0.727272727273,-0.231818181818,0,1,0,0,0,0,246
232,http://www.huffingtonpost.ca/2015/09/29/marco-muzzo-vaughan-crash_n_8214590.html,12,405,0.0320987654321,0.8912,0.0320987654321,294,48,7,0,5.16790123457,0,1,0,0,0,0,0,0,0.454761904762,0.0579365079365,0.375,-0.125,0,0,0,0,0,1,816
233,http://www.huffingtonpost.ca/2015/09/29/matt-damon-gay-actors_n_8211310.html,12,636,0.0110062893082,0.885477843033,0.0110062893082,304,49,10,0,4.88679245283,0,1,0,0,0,0,0,0,0.477424242424,0.185845959596,0.541666666667,0.208333333333,0,0,1,0,0,0,96
234,http://www.huffingtonpost.ca/2015/09/29/molotov-cocktail-tossed-into-office-in-montreal-s-little-italy_n_8213916.html,9,77,0.0,0.891440501044,0.0,274,45,8,0,5.20779220779,0,1,0,0,0,0,0,0,0.48,0.025,0.5,-0.1875,0,0,0,0,0,1,0
235,http://www.huffingtonpost.ca/2015/09/29/mount-royal-anthony-housefather-robert-libman_n_8215344.html,10,3654,0.0145046524357,0.895568727067,0.0145046524357,322,48,9,0,4.81636562671,0,1,0,0,0,0,0,0,0.400274377785,0.152769477327,1.0,0.0,1,0,0,0,0,0,90
236,http://www.huffingtonpost.ca/2015/09/29/national-coffee-day_n_8216356.html,6,127,0.00787401574803,0.872108843537,0.00787401574803,323,71,17,0,4.77165354331,0,1,0,0,0,0,0,0,0.494444444444,0.0944444444444,0.0,0.0,0,0,1,0,0,0,19
237,http://www.huffingtonpost.ca/2015/09/29/ndp-candidate-auschwitz_n_8216910.html,13,886,0.0124153498871,0.90096069869,0.0124153498871,279,43,8,0,5.37584650113,0,1,0,0,0,0,0,0,0.459435626102,0.0101278659612,0.0,0.0,1,0,0,0,0,0,535
238,http://www.huffingtonpost.ca/2015/09/29/new-democrats-call-out-liberal-costing-for-first-nations-education_n_8216556.html,11,445,0.0337078651685,0.897571277719,0.0337078651685,291,47,9,0,5.22247191011,0,1,0,0,0,0,0,0,0.346201201201,0.0812912912913,0.366666666667,-0.075,1,0,0,0,0,0,16
239,http://www.huffingtonpost.ca/2015/09/29/representation-of-women-on-boards-varies-by-industry-company-size-report_n_8209512.html,10,393,0.027989821883,0.896466721446,0.027989821883,276,46,8,0,5.00763358779,0,1,0,0,0,0,0,0,0.312067099567,0.0376082251082,0.333333333333,0.25,0,1,0,0,0,0,506
240,http://www.huffingtonpost.ca/2015/09/29/retailer-hudson-s-bay-announces-it-is-laying-off-265-people-in-toronto-new-york_n_8215818.html,10,301,0.0166112956811,0.891468682505,0.0166112956811,277,50,8,0,4.91694352159,0,1,0,0,0,0,0,0,0.332267316017,0.130102813853,0.454545454545,0.136363636364,0,1,0,0,0,0,3
241,http://www.huffingtonpost.ca/2015/09/29/seniors-outnumber-children-under-14-for-the-first-time-in-canada-statscan_n_8215154.html,12,1149,0.029590948651,0.895623380363,0.029590948651,288,47,8,0,4.98259355962,0,1,0,0,0,0,0,0,0.396735209235,0.104850589226,0.333333333333,0.25,0,0,1,0,0,0,131
242,http://www.huffingtonpost.ca/2015/09/29/stephen-harper-canada-inuit_n_8216710.html,9,650,0.0307692307692,0.896103896104,0.0307692307692,305,47,9,0,5.39384615385,0,1,0,0,0,0,0,0,0.434029484029,0.163091728092,0.0,0.0,1,0,0,0,0,0,1266
243,http://www.huffingtonpost.ca/2015/09/29/the-biggest-trade-zone-in-history-five-questions-about-the-big-tpp-negotiations_n_8215684.html,11,1678,0.0321811680572,0.893028155526,0.0321811680572,279,46,7,0,5.16984505364,0,1,0,0,0,0,0,0,0.415348314739,0.0701200448152,0.8,0.4,0,1,0,0,0,0,174
244,http://www.huffingtonpost.ca/2015/09/29/tim-hortons-goat-likely-the-butt-of-a-joke-rodeo-official-says-it-s-not-funny_n_8217190.html,14,447,0.0201342281879,0.894360603654,0.0201342281879,288,49,8,0,4.46979865772,0,1,0,0,0,0,0,0,0.551902372989,0.120485746138,0.0,0.0,0,0,0,0,0,1,58
245,http://www.huffingtonpost.ca/2015/09/29/tom-hanks-reddit_n_8215772.html,11,218,0.0321100917431,0.89164598842,0.0321100917431,295,45,6,0,4.53669724771,0,1,0,0,0,0,0,0,0.449694749695,0.17380952381,0.875,0.525,0,0,1,0,0,0,11
246,http://www.huffingtonpost.ca/2015/09/29/toronto-fc-could-finally-end-playoff-hoodoo-on-weekend-with-right-set-of-results_n_8217186.html,11,726,0.0137741046832,0.888328530259,0.0137741046832,290,51,7,0,4.63774104683,0,1,0,0,0,0,0,0,0.409951728599,0.0298315072905,1.0,0.0,0,0,1,0,0,0,31
247,http://www.huffingtonpost.ca/2015/09/29/toronto-old-city-hall-become-a-mall_n_8214492.html,9,452,0.037610619469,0.886590321389,0.037610619469,290,46,7,0,4.98451327434,0,1,0,0,0,0,0,0,0.299696969697,0.142784090909,0.2,0.1,0,1,0,0,0,0,94
248,http://www.huffingtonpost.ca/2015/09/29/trudeau-harper-israel-support_n_8211616.html,13,279,0.00716845878136,0.896428571429,0.00716845878136,300,50,8,0,5.01433691756,0,1,0,0,0,0,0,0,0.259085213033,0.0798872180451,0.1,0.0,1,0,0,0,0,0,274
249,http://www.huffingtonpost.ca/2015/09/29/volkswagen-emissions-scandal-1-8-million-vehicles-at-commercial-vehicles-division-affected_n_8212428.html,10,152,0.0197368421053,0.894636015326,0.0197368421053,278,52,7,0,5.40131578947,0,1,0,0,0,0,0,0,0.401388888889,0.197916666667,0.0,0.0,0,1,0,0,0,0,8
250,http://www.huffingtonpost.co.uk/2012/02/07/katie-piper-acid-attack-eye-sight-stem-cell_n_1259354.html,12,457,0.0218818380744,0.89247311828,0.0218818380744,206,43,11,0,4.89715536105,0,1,0,0,0,0,0,0,0.305686134853,0.0971450617284,0.0,0.0,0,0,0,1,0,0,28
251,http://www.huffingtonpost.co.uk/2012/07/16/mens-health-green-tea-prostate-cancer-treatment_n_1678141.html,11,987,0.0182370820669,0.892263802651,0.0182370820669,210,46,10,0,5.00303951368,1,0,0,0,0,0,0,0,0.43661360059,0.126899676629,0.3,-0.2,0,0,0,1,0,0,36
252,http://www.huffingtonpost.co.uk/2013/03/15/green-tea-reduces-stroke-risk_n_2882757.html,8,4951,0.0203999192082,0.892868761793,0.0203999192082,209,49,12,0,5.17955968491,0,0,0,0,1,0,0,1,0.486025669583,0.179351036734,0.3,-0.2,0,0,0,1,0,0,29
253,http://www.huffingtonpost.co.uk/2014/01/02/cosmetic-surgery-popular-procedures-2014_n_4530181.html,10,933,0.0439442658092,0.898019975469,0.0439442658092,196,45,10,0,5.11682743837,0,0,0,1,0,0,0,0,0.545075653063,0.254053284378,0.7,0.55,0,0,0,1,0,0,467
254,http://www.huffingtonpost.co.uk/2014/01/14/green-tea-blood-pressure-medicine-_n_4593827.html,14,870,0.016091954023,0.890376889229,0.016091954023,231,45,22,0,4.99885057471,0,1,0,0,0,0,0,0,0.407237484737,0.130331890332,0.4,-0.25,0,0,0,1,0,0,51
255,http://www.huffingtonpost.co.uk/2014/01/17/celebrity-man-buns-muns_n_4617315.html,7,147,0.0204081632653,0.882147024504,0.0204081632653,199,47,11,0,4.82993197279,0,0,0,0,1,0,0,1,0.4860670194,0.0119047619048,1.0,-1.0,0,0,0,0,1,0,137
256,http://www.huffingtonpost.co.uk/2014/01/29/stem-cells-latest_n_4688008.html,11,587,0.03066439523,0.893999471319,0.03066439523,193,43,11,0,5.44463373083,0,0,1,0,0,0,0,0,0.465560802834,0.072733175915,0.454545454545,0.136363636364,0,0,0,0,0,1,47
257,http://www.huffingtonpost.co.uk/2014/03/16/flesh-eating-bacteria-alex-lewis_n_4975743.html,14,1656,0.0024154589372,0.897668905571,0.0024154589372,196,44,11,0,5.11352657005,0,0,0,0,0,0,1,1,0.433382948862,0.0362601553697,0.0,0.0,0,0,0,0,0,1,193
