,url,date,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,average_token_length,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,global_subjectivity,global_sentiment_polarity,title_subjectivity,title_sentiment_polarity,abs_title_sentiment_polarity,abs_title_subjectivity,data_channel_is_politics,data_channel_is_business,data_channel_is_living,data_channel_is_style,data_channel_is_entertainment,data_channel_is_other,PERSON,ORGANIZATION,LOCATION,O,likes
62,http://www.huffingtonpost.ca/2014/03/05/trailer-park-boys-netflix-canada_n_4905421.html,2014/03/05,14,564,0.214539007092,0.889993972272,0.152482269504,289,51,1,4.8829787234,0,0,1,0,0,0,0,0,0.413273491215,0.225398947458,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2166
63,http://www.huffingtonpost.ca/2014/03/13/fifty-shades-of-grey-movie-house-casa-mia_n_4959518.html,2014/03/13,11,3265,0.267993874426,0.882294706128,0.179173047473,294,48,1,4.87350689127,0,0,0,1,0,0,0,0,0.337482060627,0.117214670338,0.1,-0.05,0.05,0.1,0,0,0,0,0,0,0,0,0,0,13
64,http://www.huffingtonpost.ca/2014/03/14/trudeau-attack-ads-2014-online_n_4965474.html,2014/03/14,12,3825,0.255424836601,0.889367441051,0.180130718954,308,55,1,5.00104575163,0,0,0,0,1,0,0,1,0.329792577793,0.0748168868169,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1441
65,http://www.huffingtonpost.ca/2014/03/21/kim-kardashian-kanye-west-vogue-cover_n_5008114.html,2014/03/21,10,587,0.257240204429,0.890611028316,0.165247018739,301,52,0,4.67632027257,0,0,0,0,1,0,0,1,0.462566137566,0.211666666667,0.333333333333,0.3125,0.3125,0.333333333333,0,0,0,1,0,0,0,0,0,0,71
66,http://www.huffingtonpost.ca/2014/03/25/mad-men-season-7-canada-amc_n_5030034.html,2014/03/25,12,311,0.170418006431,0.873900293255,0.106109324759,283,51,1,4.48231511254,0,1,0,0,0,0,0,0,0.508012820513,-0.0115384615385,1.0,-0.625,0.625,1.0,0,0,0,0,0,0,0,0,0,0,9
67,http://www.huffingtonpost.ca/2014/04/02/trailer-park-boys-season-8-preview_n_5079514.html,2014/04/02,11,915,0.231693989071,0.884601113173,0.158469945355,291,49,0,4.89071038251,0,0,1,0,0,0,0,0,0.44640496078,0.149724372849,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,986
68,http://www.huffingtonpost.ca/2014/04/06/thomas-mulcair-quebec-election_n_5100966.html,2014/04/06,15,2958,0.241717376606,0.888938323786,0.172075726842,295,47,2,5.04699121028,0,0,0,0,0,0,1,1,0.337700285296,0.117238414681,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,146
69,http://www.huffingtonpost.ca/2014/04/17/orange-is-the-new-black-season-2-trailer_n_5167314.html,2014/04/17,14,258,0.127906976744,0.876623376623,0.0852713178295,295,50,0,4.96899224806,0,0,0,1,0,0,0,0,0.394545454545,0.107696969697,0.29595959596,-0.010101010101,0.010101010101,0.29595959596,0,0,0,0,0,0,0,0,0,0,261
70,http://www.huffingtonpost.ca/2014/04/22/when-is-may-long-weekend_n_5195214.html,2014/04/22,12,823,0.24787363305,0.88393048702,0.149453219927,305,50,1,4.6269744836,0,1,0,0,0,0,0,0,0.442204585538,0.144254449254,0.325,0.1,0.1,0.325,0,0,1,0,0,0,0,0,0,0,17
71,http://www.huffingtonpost.ca/2014/04/25/murder-suicide-mom-autistic-son_n_5213810.html,2014/04/25,11,806,0.286600496278,0.895677472984,0.186104218362,294,47,1,4.96401985112,0,0,0,0,1,0,0,1,0.389162393162,0.0763292818293,0.2,-0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,28
72,http://www.huffingtonpost.ca/2014/05/12/may-long-weekend-trips-us_n_5299508.html,2014/05/12,11,1608,0.263059701493,0.887227286695,0.194029850746,295,48,0,5.05534825871,1,0,0,0,0,0,0,0,0.490397402597,0.209504978355,0.575,0.375,0.375,0.575,0,0,0,0,0,0,0,0,0,0,13
73,http://www.huffingtonpost.ca/2014/05/19/victoria-day-vs-may-24-2013_n_3294386.html,2014/05/19,13,967,0.252326783868,0.88781466618,0.172699069286,302,49,0,4.62874870734,1,0,0,0,0,0,0,0,0.46084076566,0.197935247483,0.4,-0.05,0.05,0.4,0,0,1,0,0,0,0,0,0,0,211
74,http://www.huffingtonpost.ca/2014/05/20/hemlock-grove-season-2-netflix_n_5354616.html,2014/05/20,11,938,0.147121535181,0.88283062645,0.0980810234542,294,54,0,5.42963752665,0,1,0,0,0,0,0,0,0.298038695998,0.0380510645817,0.454545454545,0.136363636364,0.136363636364,0.454545454545,0,0,0,0,0,0,0,0,0,0,51
